index,date,time,price,volume
4774,2022-11-21,14:20:00,76.98,11.0
4775,2022-11-21,14:30:00,76.5,14.0
4776,2022-11-21,14:40:00,76.31,30.0
4777,2022-11-21,14:50:00,76.29,32.0
4778,2022-11-21,15:00:00,76.48,53.0
4779,2022-11-21,15:10:00,76.32,34.0
4780,2022-11-21,15:20:00,75.82,45.0
4781,2022-11-21,15:30:00,75.96,23.0
4782,2022-11-21,15:40:00,75.97,29.0
4783,2022-11-21,15:50:00,75.85,47.0
4784,2022-11-21,16:00:00,75.63,8.0
4868,2022-11-22,09:30:00,80.54,0.0
4869,2022-11-22,09:40:00,80.54,0.0
4870,2022-11-22,09:50:00,80.54,0.0
4871,2022-11-22,10:00:00,80.54,0.0
4872,2022-11-22,10:10:00,80.54,0.0
4873,2022-11-22,10:20:00,79.88,3.0
4874,2022-11-22,10:30:00,79.88,0.0
4875,2022-11-22,10:40:00,80.04,1.0
4876,2022-11-22,10:50:00,80.04,0.0
4877,2022-11-22,11:00:00,80.04,0.0
4878,2022-11-22,11:10:00,80.04,0.0
4879,2022-11-22,11:20:00,80.57,4.0
4880,2022-11-22,11:30:00,80.57,0.0
4881,2022-11-22,11:40:00,80.67,1.0
4882,2022-11-22,11:50:00,80.56,1.0
4883,2022-11-22,12:00:00,80.69,2.0
4884,2022-11-22,12:10:00,80.69,0.0
4885,2022-11-22,12:20:00,80.69,0.0
4886,2022-11-22,12:30:00,80.73,1.0
4887,2022-11-22,12:40:00,80.79,2.0
4888,2022-11-22,12:50:00,80.79,0.0
4889,2022-11-22,13:00:00,80.98,2.0
4890,2022-11-22,13:10:00,80.85,1.0
4891,2022-11-22,13:20:00,81.09,5.0
4892,2022-11-22,13:30:00,81.05,1.0
4893,2022-11-22,13:40:00,81.04,4.0
4894,2022-11-22,13:50:00,80.9,2.0
4895,2022-11-22,14:00:00,80.74,5.0
4896,2022-11-22,14:10:00,80.99,2.0
4897,2022-11-22,14:20:00,80.73,8.0
4898,2022-11-22,14:30:00,80.78,1.0
4899,2022-11-22,14:40:00,80.54,27.0
4900,2022-11-22,14:50:00,80.66,29.0
4901,2022-11-22,15:00:00,81.15,74.0
4902,2022-11-22,15:10:00,81.09,19.0
4903,2022-11-22,15:20:00,81.05,27.0
4904,2022-11-22,15:30:00,81.13,19.0
4905,2022-11-22,15:40:00,81.33,1.0
4906,2022-11-22,15:50:00,81.08,2.0
4907,2022-11-22,16:00:00,80.86,3.0
5000,2022-11-23,09:30:00,81.04,0.0
5001,2022-11-23,09:40:00,81.04,0.0
5002,2022-11-23,09:50:00,81.04,0.0
5003,2022-11-23,10:00:00,81.04,0.0
5004,2022-11-23,10:10:00,80.96,2.0
5005,2022-11-23,10:20:00,80.96,0.0
5006,2022-11-23,10:30:00,79.99,1.0
5007,2022-11-23,10:40:00,79.99,0.0
5008,2022-11-23,10:50:00,79.99,0.0
5009,2022-11-23,11:00:00,79.99,0.0
5010,2022-11-23,11:10:00,79.01,1.0
5011,2022-11-23,11:20:00,79.01,0.0
5012,2022-11-23,11:30:00,78.35,1.0
5013,2022-11-23,11:40:00,78.35,0.0
5014,2022-11-23,11:50:00,78.35,0.0
5015,2022-11-23,12:00:00,78.35,0.0
5016,2022-11-23,12:10:00,79.16,1.0
5017,2022-11-23,12:20:00,79.16,0.0
5018,2022-11-23,12:30:00,79.16,0.0
5019,2022-11-23,12:40:00,78.46,1.0
5020,2022-11-23,12:50:00,78.46,0.0
5021,2022-11-23,13:00:00,78.56,2.0
5022,2022-11-23,13:10:00,78.45,1.0
5023,2022-11-23,13:20:00,78.45,0.0
5024,2022-11-23,13:30:00,78.45,0.0
5025,2022-11-23,13:40:00,78.02,1.0
5026,2022-11-23,13:50:00,78.09,13.0
5027,2022-11-23,14:00:00,78.78,8.0
5028,2022-11-23,14:10:00,78.01,4.0
5029,2022-11-23,14:20:00,78.17,107.0
5030,2022-11-23,14:30:00,78.15,5.0
5031,2022-11-23,14:40:00,78.27,14.0
5032,2022-11-23,14:50:00,77.72,12.0
5033,2022-11-23,15:00:00,78.04,8.0
5034,2022-11-23,15:10:00,77.81,8.0
5035,2022-11-23,15:20:00,77.88,13.0
5036,2022-11-23,15:30:00,77.19,18.0
5037,2022-11-23,15:40:00,77.3,1.0
5038,2022-11-23,15:50:00,77.11,1.0
5039,2022-11-23,16:00:00,77.44,4.0
5131,2022-11-24,09:30:00,78.07,1.0
5132,2022-11-24,09:40:00,78.16,1.0
5133,2022-11-24,09:50:00,78.02,1.0
5134,2022-11-24,10:00:00,78.03,8.0
5135,2022-11-24,10:10:00,78.03,0.0
5136,2022-11-24,10:20:00,78.03,0.0
5137,2022-11-24,10:30:00,78.07,2.0
5138,2022-11-24,10:40:00,78.02,5.0
5139,2022-11-24,10:50:00,78.02,0.0
5140,2022-11-24,11:00:00,78.02,0.0
5141,2022-11-24,11:10:00,77.55,1.0
5142,2022-11-24,11:20:00,77.55,0.0
5143,2022-11-24,11:30:00,77.55,0.0
5144,2022-11-24,11:40:00,77.91,1.0
5145,2022-11-24,11:50:00,77.95,1.0
5146,2022-11-24,12:00:00,77.95,0.0
5147,2022-11-24,12:10:00,78.04,1.0
5148,2022-11-24,12:20:00,77.96,3.0
5149,2022-11-24,12:30:00,77.96,0.0
5150,2022-11-24,12:40:00,77.96,0.0
5151,2022-11-24,12:50:00,77.96,0.0
5152,2022-11-24,13:00:00,77.96,0.0
5153,2022-11-24,13:10:00,77.96,0.0
5154,2022-11-24,13:20:00,77.96,0.0
5155,2022-11-24,13:30:00,77.96,0.0
5156,2022-11-24,13:40:00,77.96,0.0
5157,2022-11-24,13:50:00,77.96,0.0
5158,2022-11-24,14:00:00,77.42,2.0
5159,2022-11-24,14:10:00,77.42,0.0
5160,2022-11-24,14:20:00,78.02,2.0
5161,2022-11-24,14:30:00,78.02,0.0
5162,2022-11-24,14:40:00,77.81,5.0
5163,2022-11-24,14:50:00,77.81,0.0
5164,2022-11-24,15:00:00,77.83,1.0
5165,2022-11-24,15:10:00,77.83,0.0
5166,2022-11-24,15:20:00,77.83,0.0
5167,2022-11-24,15:30:00,77.94,5.0
5168,2022-11-24,15:40:00,77.94,0.0
5169,2022-11-24,15:50:00,77.93,1.0
5170,2022-11-24,16:00:00,77.93,0.0
5192,2022-11-25,09:30:00,79.23,0.0
5193,2022-11-25,09:40:00,79.23,0.0
5194,2022-11-25,09:50:00,79.23,0.0
5195,2022-11-25,10:00:00,79.23,0.0
5196,2022-11-25,10:10:00,79.23,0.0
5197,2022-11-25,10:20:00,79.23,0.0
5198,2022-11-25,10:30:00,79.23,0.0
5199,2022-11-25,10:40:00,79.23,0.0
5200,2022-11-25,10:50:00,79.23,0.0
5201,2022-11-25,11:00:00,79.23,0.0
5202,2022-11-25,11:10:00,79.23,0.0
5203,2022-11-25,11:20:00,79.23,0.0
5204,2022-11-25,11:30:00,79.88,1.0
5205,2022-11-25,11:40:00,79.84,5.0
5206,2022-11-25,11:50:00,79.84,0.0
5207,2022-11-25,12:00:00,79.84,0.0
5208,2022-11-25,12:10:00,79.84,0.0
5209,2022-11-25,12:20:00,79.84,0.0
5210,2022-11-25,12:30:00,79.84,0.0
5211,2022-11-25,12:40:00,79.84,0.0
5212,2022-11-25,12:50:00,79.84,0.0
5213,2022-11-25,13:00:00,79.84,0.0
5214,2022-11-25,13:10:00,79.84,0.0
5215,2022-11-25,13:20:00,79.84,0.0
5216,2022-11-25,13:30:00,79.84,0.0
5217,2022-11-25,13:40:00,79.84,0.0
5218,2022-11-25,13:50:00,78.83,3.0
5219,2022-11-25,14:00:00,78.81,5.0
5220,2022-11-25,14:10:00,78.6,1.0
5221,2022-11-25,14:20:00,78.33,17.0
5222,2022-11-25,14:30:00,78.47,17.0
5223,2022-11-25,14:40:00,78.61,2.0
5224,2022-11-25,14:50:00,78.68,10.0
5225,2022-11-25,15:00:00,78.55,10.0
5226,2022-11-25,15:10:00,78.33,11.0
5227,2022-11-25,15:20:00,78.28,13.0
5228,2022-11-25,15:30:00,78.47,2.0
5229,2022-11-25,15:40:00,78.47,1.0
5230,2022-11-25,15:50:00,78.47,0.0
5231,2022-11-25,16:00:00,77.98,1.0
5314,2022-11-28,09:30:00,74.33,0.0
5315,2022-11-28,09:40:00,74.15,3.0
5316,2022-11-28,09:50:00,74.28,1.0
5317,2022-11-28,10:00:00,74.37,3.0
5318,2022-11-28,10:10:00,74.37,0.0
5319,2022-11-28,10:20:00,74.61,23.0
5320,2022-11-28,10:30:00,74.55,8.0
5321,2022-11-28,10:40:00,74.55,0.0
5322,2022-11-28,10:50:00,74.13,2.0
5323,2022-11-28,11:00:00,74.28,1.0
5324,2022-11-28,11:10:00,74.28,0.0
5325,2022-11-28,11:20:00,74.28,0.0
5326,2022-11-28,11:30:00,74.28,0.0
5327,2022-11-28,11:40:00,74.03,2.0
5328,2022-11-28,11:50:00,74.17,2.0
5329,2022-11-28,12:00:00,74.17,0.0
5330,2022-11-28,12:10:00,74.17,0.0
5331,2022-11-28,12:20:00,74.52,2.0
5332,2022-11-28,12:30:00,74.31,8.0
5333,2022-11-28,12:40:00,74.31,0.0
5334,2022-11-28,12:50:00,74.29,1.0
5335,2022-11-28,13:00:00,74.29,0.0
5336,2022-11-28,13:10:00,74.11,1.0
5337,2022-11-28,13:20:00,74.71,8.0
5338,2022-11-28,13:30:00,74.78,1.0
5339,2022-11-28,13:40:00,74.64,3.0
5340,2022-11-28,13:50:00,74.77,2.0
5341,2022-11-28,14:00:00,74.61,10.0
5342,2022-11-28,14:10:00,74.61,0.0
5343,2022-11-28,14:20:00,74.82,2.0
5344,2022-11-28,14:30:00,75.06,14.0
5345,2022-11-28,14:40:00,75.16,27.0
5346,2022-11-28,14:50:00,75.48,14.0
5347,2022-11-28,15:00:00,75.53,25.0
5348,2022-11-28,15:10:00,75.9,15.0
5349,2022-11-28,15:20:00,75.99,16.0
5350,2022-11-28,15:30:00,75.97,11.0
5351,2022-11-28,15:40:00,75.77,2.0
5352,2022-11-28,15:50:00,75.77,0.0
5353,2022-11-28,16:00:00,76.1,3.0
5445,2022-11-29,09:30:00,78.88,0.0
5446,2022-11-29,09:40:00,78.68,2.0
5447,2022-11-29,09:50:00,78.69,3.0
5448,2022-11-29,10:00:00,79.06,2.0
5449,2022-11-29,10:10:00,79.06,0.0
5450,2022-11-29,10:20:00,79.21,1.0
5451,2022-11-29,10:30:00,79.21,0.0
5452,2022-11-29,10:40:00,79.21,0.0
5453,2022-11-29,10:50:00,79.21,0.0
5454,2022-11-29,11:00:00,79.15,1.0
5455,2022-11-29,11:10:00,79.04,2.0
5456,2022-11-29,11:20:00,79.33,1.0
5457,2022-11-29,11:30:00,79.33,0.0
5458,2022-11-29,11:40:00,79.3,1.0
5459,2022-11-29,11:50:00,79.35,1.0
5460,2022-11-29,12:00:00,79.35,0.0
5461,2022-11-29,12:10:00,79.26,1.0
5462,2022-11-29,12:20:00,79.26,0.0
5463,2022-11-29,12:30:00,79.14,2.0
5464,2022-11-29,12:40:00,79.14,0.0
5465,2022-11-29,12:50:00,79.14,0.0
5466,2022-11-29,13:00:00,79.09,9.0
5467,2022-11-29,13:10:00,78.73,1.0
5468,2022-11-29,13:20:00,78.57,3.0
5469,2022-11-29,13:30:00,78.8,4.0
5470,2022-11-29,13:40:00,78.79,6.0
5471,2022-11-29,13:50:00,78.76,2.0
5472,2022-11-29,14:00:00,78.64,12.0
5473,2022-11-29,14:10:00,78.79,10.0
5474,2022-11-29,14:20:00,78.89,8.0
5475,2022-11-29,14:30:00,79.05,6.0
5476,2022-11-29,14:40:00,79.13,6.0
5477,2022-11-29,14:50:00,79.08,4.0
5478,2022-11-29,15:00:00,79.32,4.0
5479,2022-11-29,15:10:00,79.15,1.0
5480,2022-11-29,15:20:00,79.33,7.0
5481,2022-11-29,15:30:00,79.45,51.0
5482,2022-11-29,15:40:00,78.66,26.0
5483,2022-11-29,15:50:00,78.85,2.0
5484,2022-11-29,16:00:00,78.52,15.0
5577,2022-11-30,09:30:00,79.83,5.0
5578,2022-11-30,09:40:00,79.83,0.0
5579,2022-11-30,09:50:00,80.06,4.0
5580,2022-11-30,10:00:00,79.7,1.0
5581,2022-11-30,10:10:00,79.7,0.0
5582,2022-11-30,10:20:00,79.7,0.0
5583,2022-11-30,10:30:00,79.7,0.0
5584,2022-11-30,10:40:00,79.7,0.0
5585,2022-11-30,10:50:00,79.7,0.0
5586,2022-11-30,11:00:00,79.7,0.0
5587,2022-11-30,11:10:00,80.27,1.0
5588,2022-11-30,11:20:00,80.33,1.0
5589,2022-11-30,11:30:00,80.06,2.0
5590,2022-11-30,11:40:00,80.06,0.0
5591,2022-11-30,11:50:00,80.09,3.0
5592,2022-11-30,12:00:00,80.09,0.0
5593,2022-11-30,12:10:00,80.03,3.0
5594,2022-11-30,12:20:00,79.92,1.0
5595,2022-11-30,12:30:00,79.97,2.0
5596,2022-11-30,12:40:00,79.97,0.0
5597,2022-11-30,12:50:00,79.97,0.0
5598,2022-11-30,13:00:00,80.46,10.0
5599,2022-11-30,13:10:00,80.55,1.0
5600,2022-11-30,13:20:00,80.64,50.0
5601,2022-11-30,13:30:00,80.64,0.0
5602,2022-11-30,13:40:00,81.02,3.0
5603,2022-11-30,13:50:00,80.86,7.0
5604,2022-11-30,14:00:00,81.07,10.0
5605,2022-11-30,14:10:00,81.22,5.0
5606,2022-11-30,14:20:00,80.93,7.0
5607,2022-11-30,14:30:00,80.89,3.0
5608,2022-11-30,14:40:00,80.77,57.0
5609,2022-11-30,14:50:00,80.64,8.0
5610,2022-11-30,15:00:00,80.66,5.0
5611,2022-11-30,15:10:00,80.51,9.0
5612,2022-11-30,15:20:00,80.62,8.0
5613,2022-11-30,15:30:00,80.09,13.0
5614,2022-11-30,15:40:00,80.66,3.0
5615,2022-11-30,15:50:00,80.53,9.0
5616,2022-11-30,16:00:00,80.29,15.0
5682,2022-12-01,09:30:00,81.16,0.0
5683,2022-12-01,09:40:00,81.16,0.0
5684,2022-12-01,09:50:00,80.42,1.0
5685,2022-12-01,10:00:00,80.42,0.0
5686,2022-12-01,10:10:00,80.42,0.0
5687,2022-12-01,10:20:00,80.42,0.0
5688,2022-12-01,10:30:00,80.42,0.0
5689,2022-12-01,10:40:00,80.42,0.0
5690,2022-12-01,10:50:00,80.42,0.0
5691,2022-12-01,11:00:00,80.42,0.0
5692,2022-12-01,11:10:00,80.42,0.0
5693,2022-12-01,11:20:00,81.47,2.0
5694,2022-12-01,11:30:00,81.47,0.0
5695,2022-12-01,11:40:00,81.58,5.0
5696,2022-12-01,11:50:00,81.6,2.0
5697,2022-12-01,12:00:00,81.6,0.0
5698,2022-12-01,12:10:00,81.58,1.0
5699,2022-12-01,12:20:00,81.63,1.0
5700,2022-12-01,12:30:00,81.63,0.0
5701,2022-12-01,12:40:00,81.63,0.0
5702,2022-12-01,12:50:00,81.63,0.0
5703,2022-12-01,13:00:00,81.65,2.0
5704,2022-12-01,13:10:00,81.65,0.0
5705,2022-12-01,13:20:00,81.89,2.0
5706,2022-12-01,13:30:00,82.28,5.0
5707,2022-12-01,13:40:00,82.18,2.0
5708,2022-12-01,13:50:00,82.18,0.0
5709,2022-12-01,14:00:00,82.78,15.0
5710,2022-12-01,14:10:00,82.74,4.0
5711,2022-12-01,14:20:00,82.68,1.0
5712,2022-12-01,14:30:00,82.67,16.0
5713,2022-12-01,14:40:00,82.75,1.0
5714,2022-12-01,14:50:00,82.68,5.0
5715,2022-12-01,15:00:00,82.94,5.0
5716,2022-12-01,15:10:00,83.04,103.0
5717,2022-12-01,15:20:00,82.95,2.0
5718,2022-12-01,15:30:00,82.63,1.0
5719,2022-12-01,15:40:00,82.71,4.0
5720,2022-12-01,15:50:00,82.64,3.0
5721,2022-12-01,16:00:00,82.51,21.0
5771,2022-12-02,09:30:00,80.83,1.0
5772,2022-12-02,09:40:00,80.79,2.0
5773,2022-12-02,09:50:00,80.79,0.0
5774,2022-12-02,10:00:00,80.79,0.0
5775,2022-12-02,10:10:00,80.79,0.0
5776,2022-12-02,10:20:00,81.06,1.0
5777,2022-12-02,10:30:00,81.06,0.0
5778,2022-12-02,10:40:00,81.06,0.0
5779,2022-12-02,10:50:00,81.06,0.0
5780,2022-12-02,11:00:00,81.06,0.0
5781,2022-12-02,11:10:00,81.06,0.0
5782,2022-12-02,11:20:00,81.06,0.0
5783,2022-12-02,11:30:00,80.84,1.0
5784,2022-12-02,11:40:00,80.84,0.0
5785,2022-12-02,11:50:00,80.84,0.0
5786,2022-12-02,12:00:00,81.45,3.0
5787,2022-12-02,12:10:00,81.45,0.0
5788,2022-12-02,12:20:00,81.45,0.0
5789,2022-12-02,12:30:00,81.45,0.0
5790,2022-12-02,12:40:00,81.73,1.0
5791,2022-12-02,12:50:00,81.73,0.0
5792,2022-12-02,13:00:00,81.59,3.0
5793,2022-12-02,13:10:00,81.66,46.0
5794,2022-12-02,13:20:00,81.66,0.0
5795,2022-12-02,13:30:00,81.15,3.0
5796,2022-12-02,13:40:00,80.99,4.0
5797,2022-12-02,13:50:00,80.99,0.0
5798,2022-12-02,14:00:00,80.99,0.0
5799,2022-12-02,14:10:00,80.99,0.0
5800,2022-12-02,14:20:00,81.21,6.0
5801,2022-12-02,14:30:00,81.21,0.0
5802,2022-12-02,14:40:00,81.56,57.0
5803,2022-12-02,14:50:00,81.72,67.0
5804,2022-12-02,15:00:00,81.43,66.0
5805,2022-12-02,15:10:00,81.35,80.0
5806,2022-12-02,15:20:00,81.5,59.0
5807,2022-12-02,15:30:00,81.47,8.0
5808,2022-12-02,15:40:00,81.62,2.0
5809,2022-12-02,15:50:00,81.62,0.0
5810,2022-12-02,16:00:00,81.62,0.0
5901,2022-12-05,09:30:00,81.29,0.0
5902,2022-12-05,09:40:00,81.29,0.0
5903,2022-12-05,09:50:00,81.29,0.0
5904,2022-12-05,10:00:00,81.29,0.0
5905,2022-12-05,10:10:00,81.66,2.0
5906,2022-12-05,10:20:00,81.66,0.0
5907,2022-12-05,10:30:00,81.66,0.0
5908,2022-12-05,10:40:00,81.66,0.0
5909,2022-12-05,10:50:00,81.66,0.0
5910,2022-12-05,11:00:00,81.85,4.0
5911,2022-12-05,11:10:00,81.85,1.0
5912,2022-12-05,11:20:00,81.85,0.0
5913,2022-12-05,11:30:00,82.01,5.0
5914,2022-12-05,11:40:00,82.18,41.0
5915,2022-12-05,11:50:00,82.23,3.0
5916,2022-12-05,12:00:00,82.23,0.0
5917,2022-12-05,12:10:00,82.25,1.0
5918,2022-12-05,12:20:00,82.25,0.0
5919,2022-12-05,12:30:00,81.89,1.0
5920,2022-12-05,12:40:00,81.9,1.0
5921,2022-12-05,12:50:00,81.9,0.0
5922,2022-12-05,13:00:00,81.9,0.0
5923,2022-12-05,13:10:00,82.09,1.0
5924,2022-12-05,13:20:00,82.5,3.0
5925,2022-12-05,13:30:00,82.5,0.0
5926,2022-12-05,13:40:00,82.65,2.0
5927,2022-12-05,13:50:00,82.65,0.0
5928,2022-12-05,14:00:00,82.19,4.0
5929,2022-12-05,14:10:00,82.01,1.0
5930,2022-12-05,14:20:00,82.28,2.0
5931,2022-12-05,14:30:00,82.31,111.0
5932,2022-12-05,14:40:00,82.0,8.0
5933,2022-12-05,14:50:00,81.42,30.0
5934,2022-12-05,15:00:00,81.33,26.0
5935,2022-12-05,15:10:00,81.28,22.0
5936,2022-12-05,15:20:00,81.16,14.0
5937,2022-12-05,15:30:00,80.78,103.0
5938,2022-12-05,15:40:00,80.4,16.0
5939,2022-12-05,15:50:00,80.33,14.0
5940,2022-12-05,16:00:00,80.11,11.0
6031,2022-12-06,09:30:00,77.66,1.0
6032,2022-12-06,09:40:00,77.66,0.0
6033,2022-12-06,09:50:00,77.24,3.0
6034,2022-12-06,10:00:00,76.84,6.0
6035,2022-12-06,10:10:00,76.65,10.0
6036,2022-12-06,10:20:00,76.19,2.0
6037,2022-12-06,10:30:00,76.26,2.0
6038,2022-12-06,10:40:00,76.35,1.0
6039,2022-12-06,10:50:00,76.51,1.0
6040,2022-12-06,11:00:00,76.57,1.0
6041,2022-12-06,11:10:00,76.57,0.0
6042,2022-12-06,11:20:00,76.35,1.0
6043,2022-12-06,11:30:00,76.35,0.0
6044,2022-12-06,11:40:00,76.35,0.0
6045,2022-12-06,11:50:00,76.35,0.0
6046,2022-12-06,12:00:00,76.41,3.0
6047,2022-12-06,12:10:00,76.41,0.0
6048,2022-12-06,12:20:00,76.26,3.0
6049,2022-12-06,12:30:00,76.21,1.0
6050,2022-12-06,12:40:00,75.96,3.0
6051,2022-12-06,12:50:00,76.02,1.0
6052,2022-12-06,13:00:00,76.22,3.0
6053,2022-12-06,13:10:00,76.3,1.0
6054,2022-12-06,13:20:00,76.25,5.0
6055,2022-12-06,13:30:00,76.09,3.0
6056,2022-12-06,13:40:00,76.09,0.0
6057,2022-12-06,13:50:00,76.09,0.0
6058,2022-12-06,14:00:00,76.34,16.0
6059,2022-12-06,14:10:00,76.81,6.0
6060,2022-12-06,14:20:00,76.77,3.0
6061,2022-12-06,14:30:00,77.14,2.0
6062,2022-12-06,14:40:00,76.92,20.0
6063,2022-12-06,14:50:00,76.94,45.0
6064,2022-12-06,15:00:00,76.7,49.0
6065,2022-12-06,15:10:00,76.33,49.0
6066,2022-12-06,15:20:00,76.14,57.0
6067,2022-12-06,15:30:00,75.93,38.0
6068,2022-12-06,15:40:00,75.85,6.0
6069,2022-12-06,15:50:00,75.78,3.0
6070,2022-12-06,16:00:00,75.48,7.0
6161,2022-12-07,09:30:00,73.69,9.0
6162,2022-12-07,09:40:00,73.69,0.0
6163,2022-12-07,09:50:00,73.37,5.0
6164,2022-12-07,10:00:00,73.41,1.0
6165,2022-12-07,10:10:00,73.66,8.0
6166,2022-12-07,10:20:00,73.66,0.0
6167,2022-12-07,10:30:00,73.88,2.0
6168,2022-12-07,10:40:00,73.88,0.0
6169,2022-12-07,10:50:00,73.88,0.0
6170,2022-12-07,11:00:00,73.88,0.0
6171,2022-12-07,11:10:00,74.21,4.0
6172,2022-12-07,11:20:00,74.32,2.0
6173,2022-12-07,11:30:00,74.7,2.0
6174,2022-12-07,11:40:00,74.74,1.0
6175,2022-12-07,11:50:00,74.74,0.0
6176,2022-12-07,12:00:00,74.7,1.0
6177,2022-12-07,12:10:00,74.7,0.0
6178,2022-12-07,12:20:00,74.7,0.0
6179,2022-12-07,12:30:00,74.7,0.0
6180,2022-12-07,12:40:00,74.78,5.0
6181,2022-12-07,12:50:00,74.75,1.0
6182,2022-12-07,13:00:00,74.75,0.0
6183,2022-12-07,13:10:00,75.09,2.0
6184,2022-12-07,13:20:00,75.47,1.0
6185,2022-12-07,13:30:00,75.31,4.0
6186,2022-12-07,13:40:00,75.06,2.0
6187,2022-12-07,13:50:00,75.48,2.0
6188,2022-12-07,14:00:00,74.67,25.0
6189,2022-12-07,14:10:00,74.68,22.0
6190,2022-12-07,14:20:00,75.05,5.0
6191,2022-12-07,14:30:00,75.46,5.0
6192,2022-12-07,14:40:00,74.85,21.0
6193,2022-12-07,14:50:00,74.96,42.0
6194,2022-12-07,15:00:00,74.85,42.0
6195,2022-12-07,15:10:00,74.91,47.0
6196,2022-12-07,15:20:00,75.12,43.0
6197,2022-12-07,15:30:00,74.57,34.0
6198,2022-12-07,15:40:00,74.22,4.0
6199,2022-12-07,15:50:00,73.94,12.0
6200,2022-12-07,16:00:00,73.56,7.0
6293,2022-12-08,09:30:00,73.5,3.0
6294,2022-12-08,09:40:00,73.27,1.0
6295,2022-12-08,09:50:00,73.2,2.0
6296,2022-12-08,10:00:00,73.2,0.0
6297,2022-12-08,10:10:00,73.27,1.0
6298,2022-12-08,10:20:00,73.19,1.0
6299,2022-12-08,10:30:00,73.1,1.0
6300,2022-12-08,10:40:00,73.1,1.0
6301,2022-12-08,10:50:00,73.1,0.0
6302,2022-12-08,11:00:00,72.92,1.0
6303,2022-12-08,11:10:00,72.91,2.0
6304,2022-12-08,11:20:00,72.96,1.0
6305,2022-12-08,11:30:00,73.05,1.0
6306,2022-12-08,11:40:00,73.28,3.0
6307,2022-12-08,11:50:00,73.47,4.0
6308,2022-12-08,12:00:00,73.61,2.0
6309,2022-12-08,12:10:00,73.97,5.0
6310,2022-12-08,12:20:00,73.84,22.0
6311,2022-12-08,12:30:00,73.92,6.0
6312,2022-12-08,12:40:00,73.87,8.0
6313,2022-12-08,12:50:00,74.07,1.0
6314,2022-12-08,13:00:00,74.39,9.0
6315,2022-12-08,13:10:00,74.39,28.0
6316,2022-12-08,13:20:00,74.83,8.0
6317,2022-12-08,13:30:00,75.02,15.0
6318,2022-12-08,13:40:00,74.8,3.0
6319,2022-12-08,13:50:00,74.76,8.0
6320,2022-12-08,14:00:00,74.34,16.0
6321,2022-12-08,14:10:00,74.06,11.0
6322,2022-12-08,14:20:00,74.05,10.0
6323,2022-12-08,14:30:00,73.76,6.0
6324,2022-12-08,14:40:00,73.69,67.0
6325,2022-12-08,14:50:00,73.89,107.0
6326,2022-12-08,15:00:00,73.85,94.0
6327,2022-12-08,15:10:00,73.56,72.0
6328,2022-12-08,15:20:00,73.2,29.0
6329,2022-12-08,15:30:00,72.84,11.0
6330,2022-12-08,15:40:00,72.45,18.0
6331,2022-12-08,15:50:00,72.27,4.0
6332,2022-12-08,16:00:00,71.58,33.0
6413,2022-12-09,09:30:00,71.81,0.0
6414,2022-12-09,09:40:00,71.81,0.0
6415,2022-12-09,09:50:00,72.53,5.0
6416,2022-12-09,10:00:00,72.61,5.0
6417,2022-12-09,10:10:00,72.43,2.0
6418,2022-12-09,10:20:00,72.47,6.0
6419,2022-12-09,10:30:00,72.47,0.0
6420,2022-12-09,10:40:00,72.31,3.0
6421,2022-12-09,10:50:00,72.38,1.0
6422,2022-12-09,11:00:00,72.38,0.0
6423,2022-12-09,11:10:00,72.38,0.0
6424,2022-12-09,11:20:00,72.1,2.0
6425,2022-12-09,11:30:00,72.1,0.0
6426,2022-12-09,11:40:00,72.12,2.0
6427,2022-12-09,11:50:00,72.12,0.0
6428,2022-12-09,12:00:00,72.12,0.0
6429,2022-12-09,12:10:00,72.12,0.0
6430,2022-12-09,12:20:00,72.12,0.0
6431,2022-12-09,12:30:00,72.12,0.0
6432,2022-12-09,12:40:00,72.17,1.0
6433,2022-12-09,12:50:00,72.19,1.0
6434,2022-12-09,13:00:00,72.19,0.0
6435,2022-12-09,13:10:00,72.19,0.0
6436,2022-12-09,13:20:00,72.69,5.0
6437,2022-12-09,13:30:00,73.03,5.0
6438,2022-12-09,13:40:00,72.6,2.0
6439,2022-12-09,13:50:00,72.85,37.0
6440,2022-12-09,14:00:00,72.04,7.0
6441,2022-12-09,14:10:00,72.05,3.0
6442,2022-12-09,14:20:00,71.96,13.0
6443,2022-12-09,14:30:00,72.68,5.0
6444,2022-12-09,14:40:00,72.68,28.0
6445,2022-12-09,14:50:00,72.52,2.0
6446,2022-12-09,15:00:00,72.52,5.0
6447,2022-12-09,15:10:00,72.19,2.0
6448,2022-12-09,15:20:00,72.51,3.0
6449,2022-12-09,15:30:00,72.59,6.0
6450,2022-12-09,15:40:00,72.42,3.0
6451,2022-12-09,15:50:00,72.4,2.0
6452,2022-12-09,16:00:00,72.72,5.0
6554,2022-12-12,09:30:00,70.88,2.0
6555,2022-12-12,09:40:00,70.82,1.0
6556,2022-12-12,09:50:00,70.82,1.0
6557,2022-12-12,10:00:00,70.71,1.0
6558,2022-12-12,10:10:00,71.03,10.0
6559,2022-12-12,10:20:00,71.12,4.0
6560,2022-12-12,10:30:00,71.14,6.0
6561,2022-12-12,10:40:00,71.14,0.0
6562,2022-12-12,10:50:00,71.14,0.0
6563,2022-12-12,11:00:00,70.9,2.0
6564,2022-12-12,11:10:00,70.9,0.0
