nterm,date,time,price,volume,prev_day_volume,total_daily_volume_prev_day,yesterday_close,flat_delta_px_prev_bar,percent_delta_px_prev_bar,flat_delta_px_close,percent_delta_px_close
731,2022-09-26,11:20:00,76.17,14.0,25.0,1079.0,77.03,-0.4899999999999949,-0.6391860161753129,-0.8599999999999994,-1.116448137089445
732,2022-09-26,11:30:00,75.85,19.0,30.0,1079.0,77.03,-0.3200000000000074,-0.4201129053433207,-1.1800000000000068,-1.531870699727388
733,2022-09-26,11:40:00,75.79,26.0,19.0,1079.0,77.03,-0.059999999999988,-0.0791034937376243,-1.2399999999999949,-1.6097624302219848
734,2022-09-26,11:50:00,75.54,14.0,17.0,1079.0,77.03,-0.25,-0.3298588204248581,-1.4899999999999949,-1.93431130728287
735,2022-09-26,12:00:00,75.37,19.0,48.0,1079.0,77.03,-0.1700000000000017,-0.2250463330685751,-1.6599999999999966,-2.1550045436842744
736,2022-09-26,12:10:00,75.32,129.0,36.0,1079.0,77.03,-0.0500000000000113,-0.0663393923311813,-1.710000000000008,-2.2199143190964663
737,2022-09-26,12:20:00,75.08,66.0,25.0,1079.0,77.03,-0.2399999999999948,-0.3186404673393453,-1.9500000000000028,-2.5314812410749097
738,2022-09-26,12:30:00,75.14,17.0,16.0,1079.0,77.03,0.0600000000000022,0.079914757591905,-1.8900000000000008,-2.453589510580294
739,2022-09-26,12:40:00,75.06,37.0,22.0,1079.0,77.03,-0.0799999999999983,-0.1064679265371284,-1.9699999999999989,-2.557445151239775
740,2022-09-26,12:50:00,75.25,27.0,13.0,1079.0,77.03,0.1899999999999977,0.2531308286703939,-1.7800000000000011,-2.310788004673505
741,2022-09-26,13:00:00,74.94,11.0,48.0,1079.0,77.03,-0.3100000000000023,-0.4119601328903684,-2.0900000000000034,-2.713228612229006
742,2022-09-26,13:10:00,74.58,19.0,23.0,1079.0,77.03,-0.3599999999999994,-0.480384307445956,-2.450000000000003,-3.1805789951966803
743,2022-09-26,13:20:00,74.67,15.0,16.0,1079.0,77.03,0.0900000000000034,0.1206757843926031,-2.3599999999999994,-3.063741399454757
744,2022-09-26,13:30:00,74.88,15.0,27.0,1079.0,77.03,0.2099999999999937,0.2812374447569221,-2.1500000000000057,-2.7911203427236213
745,2022-09-26,13:40:00,74.97,10.0,22.0,1079.0,77.03,0.0900000000000034,0.1201923076923122,-2.0600000000000023,-2.6742827469816985
746,2022-09-26,13:50:00,74.93,33.0,20.0,1079.0,77.03,-0.039999999999992,-0.053354675203404,-2.0999999999999943,-2.7262105673114294
747,2022-09-26,14:00:00,74.81,7.0,23.0,1079.0,77.03,-0.1200000000000045,-0.1601494728413246,-2.219999999999999,-2.8819940283006606
748,2022-09-26,14:10:00,74.67,25.0,69.0,1079.0,77.03,-0.1400000000000005,-0.1871407565833452,-2.3599999999999994,-3.063741399454757
749,2022-09-26,14:20:00,74.54,30.0,35.0,1079.0,77.03,-0.1299999999999954,-0.174099370563808,-2.489999999999995,-3.232506815526411
750,2022-09-26,14:30:00,74.53,11.0,32.0,1079.0,77.03,-0.0100000000000051,-0.013415615776771,-2.5,-3.245488770608853
751,2022-09-26,14:40:00,74.79,20.0,18.0,1079.0,77.03,0.2600000000000051,0.3488528109486182,-2.239999999999995,-2.9079579384655263
752,2022-09-26,14:50:00,74.75,1.0,18.0,1079.0,77.03,-0.0400000000000062,-0.053483085974069,-2.280000000000001,-2.959885758795276
753,2022-09-26,15:00:00,74.6,4.0,9.0,1079.0,77.03,-0.1500000000000056,-0.2006688963210778,-2.430000000000007,-3.154615085031814
754,2022-09-26,15:10:00,74.6,57.0,3.0,1079.0,77.03,0.0,0.0,-2.430000000000007,-3.154615085031814
755,2022-09-26,15:20:00,74.77,6.0,7.0,1079.0,77.03,0.1700000000000017,0.2278820375335143,-2.260000000000005,-2.9339218486304106
756,2022-09-26,15:30:00,74.73,14.0,5.0,1079.0,77.03,-0.039999999999992,-0.0534973920021292,-2.299999999999997,-2.985849668960141
757,2022-09-26,15:40:00,74.72,8.0,5.0,1079.0,77.03,-0.0100000000000051,-0.0133815067576677,-2.3100000000000023,-2.998831624042584
758,2022-09-26,15:50:00,74.55,8.0,6.0,1079.0,77.03,-0.1700000000000017,-0.2275160599571757,-2.480000000000004,-3.2195248604439883
759,2022-09-26,16:00:00,74.39,6.0,4.0,1079.0,77.03,-0.1599999999999966,-0.2146210596914776,-2.640000000000001,-3.42723614176295
760,2022-09-27,09:30:00,76.23,46.0,30.0,879.0,74.39,1.840000000000004,2.4734507326253574,1.840000000000004,2.4734507326253574
761,2022-09-27,09:40:00,75.54,29.0,14.0,879.0,74.39,-0.6899999999999977,-0.9051554506099933,1.1500000000000057,1.5459067078908533
762,2022-09-27,09:50:00,76.78,68.0,27.0,879.0,74.39,1.2399999999999949,1.6415144294413486,2.390000000000001,3.212797419007932
763,2022-09-27,10:00:00,76.22,50.0,34.0,879.0,74.39,-0.5600000000000023,-0.7293566032821077,1.8299999999999983,2.460008065600213
764,2022-09-27,10:10:00,76.73,15.0,9.0,879.0,74.39,0.5100000000000051,0.6691157176594137,2.3400000000000034,3.145584083882247
765,2022-09-27,10:20:00,76.36,21.0,14.0,879.0,74.39,-0.3700000000000045,-0.4822103479734192,1.9699999999999989,2.6482054039521428
766,2022-09-27,10:30:00,76.6,19.0,21.0,879.0,74.39,0.2399999999999948,0.314300680984802,2.2099999999999937,2.9708294125554424
767,2022-09-27,10:40:00,76.46,42.0,20.0,879.0,74.39,-0.1400000000000005,-0.1827676240208884,2.069999999999993,2.782632074203513
768,2022-09-27,10:50:00,76.43,43.0,17.0,879.0,74.39,-0.0299999999999869,-0.0392362019356355,2.0400000000000063,2.742304073128117
769,2022-09-27,11:00:00,76.59,19.0,14.0,879.0,74.39,0.1599999999999966,0.2093418814601551,2.200000000000003,2.957386745530317
770,2022-09-27,11:10:00,76.78,31.0,11.0,879.0,74.39,0.1899999999999977,0.2480741611176364,2.390000000000001,3.212797419007932
771,2022-09-27,11:20:00,76.11,22.0,14.0,879.0,74.39,-0.6700000000000017,-0.872623078926806,1.7199999999999989,2.312138728323698
772,2022-09-27,11:30:00,76.08,26.0,19.0,879.0,74.39,-0.0300000000000011,-0.0394166338194733,1.6899999999999975,2.271810727248283
773,2022-09-27,11:40:00,76.16,24.0,26.0,879.0,74.39,0.0799999999999983,0.1051524710830682,1.769999999999996,2.379352063449383
774,2022-09-27,11:50:00,75.66,21.0,14.0,879.0,74.39,-0.5,-0.6565126050420168,1.269999999999996,1.7072187121924938
775,2022-09-27,12:00:00,75.09,18.0,19.0,879.0,74.39,-0.5699999999999932,-0.753370340999198,0.7000000000000028,0.940986691759649
776,2022-09-27,12:10:00,75.3,10.0,129.0,879.0,74.39,0.2099999999999937,0.2796644027167316,0.9099999999999966,1.223282699287534
777,2022-09-27,12:20:00,75.62,15.0,66.0,879.0,74.39,0.3200000000000074,0.4249667994688013,1.230000000000004,1.653448044091953
778,2022-09-27,12:30:00,75.71,18.0,17.0,879.0,74.39,0.0899999999999892,0.119016133298055,1.3199999999999932,1.7744320473181787
779,2022-09-27,12:40:00,75.71,3.0,37.0,879.0,74.39,0.0,0.0,1.3199999999999932,1.7744320473181787
780,2022-09-27,12:50:00,75.49,7.0,27.0,879.0,74.39,-0.2199999999999988,-0.2905824858010816,1.0999999999999943,1.478693372765149
781,2022-09-27,13:00:00,75.68,7.0,11.0,879.0,74.39,0.1900000000000119,0.2516889654259001,1.2900000000000065,1.734104046242783
782,2022-09-27,13:10:00,75.87,18.0,19.0,879.0,74.39,0.1899999999999977,0.2510570824524283,1.480000000000004,1.9895147197203973
783,2022-09-27,13:20:00,75.97,19.0,15.0,879.0,74.39,0.0999999999999943,0.1318044022670282,1.5799999999999983,2.123941389971768
784,2022-09-27,13:30:00,75.96,26.0,15.0,879.0,74.39,-0.0100000000000051,-0.0131630906937016,1.5699999999999932,2.110498722946623
785,2022-09-27,13:40:00,76.12,11.0,10.0,879.0,74.39,0.1600000000000108,0.2106371774618362,1.730000000000004,2.3255813953488422
786,2022-09-27,13:50:00,76.15,13.0,33.0,879.0,74.39,0.0300000000000011,0.0394114555964281,1.7600000000000051,2.365909396424257
787,2022-09-27,14:00:00,76.32,30.0,7.0,879.0,74.39,0.1699999999999875,0.2232435981615068,1.9299999999999928,2.594434735851583
788,2022-09-27,14:10:00,76.09,14.0,25.0,879.0,74.39,-0.2299999999999897,-0.3013626834381417,1.7000000000000028,2.285253394273428
789,2022-09-27,14:20:00,75.97,137.0,30.0,879.0,74.39,-0.1200000000000045,-0.1577079773951958,1.5799999999999983,2.123941389971768
790,2022-09-27,14:30:00,76.15,33.0,11.0,879.0,74.39,0.1800000000000068,0.2369356324865168,1.7600000000000051,2.365909396424257
791,2022-09-27,14:40:00,76.25,4.0,20.0,879.0,74.39,0.0999999999999943,0.131319763624418,1.86,2.500336066675628
792,2022-09-27,14:50:00,76.25,0.0,1.0,879.0,74.39,0.0,0.0,1.86,2.500336066675628
793,2022-09-27,15:00:00,75.98,2.0,4.0,879.0,74.39,-0.269999999999996,-0.3540983606557324,1.5900000000000034,2.137384056996913
794,2022-09-27,15:10:00,75.99,1.0,57.0,879.0,74.39,0.0099999999999909,0.0131613582521596,1.5999999999999943,2.1508267240220382
795,2022-09-27,15:20:00,76.09,1.0,6.0,879.0,74.39,0.1000000000000085,0.1315962626661515,1.7000000000000028,2.285253394273428
796,2022-09-27,15:30:00,76.02,1.0,14.0,879.0,74.39,-0.0700000000000073,-0.0919963201472038,1.6299999999999957,2.191154725097453
797,2022-09-27,15:40:00,75.96,5.0,8.0,879.0,74.39,-0.0600000000000022,-0.0789265982636178,1.5699999999999932,2.110498722946623
798,2022-09-27,15:50:00,75.91,1.0,8.0,879.0,74.39,-0.0499999999999971,-0.0658241179568156,1.519999999999996,2.0432853878209385
799,2022-09-27,16:00:00,75.94,7.0,6.0,879.0,74.39,0.0300000000000011,0.0395204847846148,1.5499999999999972,2.083613388896353
800,2022-09-28,09:30:00,76.61,54.0,46.0,877.0,75.94,0.6700000000000017,0.8822754806426149,0.6700000000000017,0.8822754806426149
801,2022-09-28,09:40:00,76.71,24.0,29.0,877.0,75.94,0.0999999999999943,0.1305312622372984,0.769999999999996,1.0139583882012062
802,2022-09-28,09:50:00,76.9,122.0,68.0,877.0,75.94,0.1900000000000119,0.2476860904706191,0.960000000000008,1.26415591256256
803,2022-09-28,10:00:00,77.11,101.0,50.0,877.0,75.94,0.2099999999999937,0.2730819245773651,1.1700000000000017,1.5406900184356094
804,2022-09-28,10:10:00,77.15,47.0,15.0,877.0,75.94,0.0400000000000062,0.0518739463104736,1.210000000000008,1.5933631814590572
805,2022-09-28,10:20:00,77.32,17.0,21.0,877.0,75.94,0.1699999999999875,0.2203499675955767,1.3799999999999957,1.8172241243086589
806,2022-09-28,10:30:00,78.0,92.0,19.0,877.0,75.94,0.6800000000000068,0.8794619762028024,2.0600000000000023,2.71266789570714
807,2022-09-28,10:40:00,77.83,51.0,42.0,877.0,75.94,-0.1700000000000017,-0.2179487179487201,1.8900000000000008,2.48880695285752
808,2022-09-28,10:50:00,78.03,35.0,43.0,877.0,75.94,0.2000000000000028,0.2569703199280519,2.0900000000000034,2.752172767974721
809,2022-09-28,11:00:00,78.16,79.0,19.0,877.0,75.94,0.1299999999999954,0.1666025887479116,2.219999999999999,2.923360547800894
810,2022-09-28,11:10:00,78.02,21.0,31.0,877.0,75.94,-0.1400000000000005,-0.1791197543500519,2.0799999999999983,2.739004477218854
811,2022-09-28,11:20:00,78.09,27.0,22.0,877.0,75.94,0.0700000000000073,0.0897205844655311,2.1500000000000057,2.8311825125098835
812,2022-09-28,11:30:00,77.94,45.0,26.0,877.0,75.94,-0.1500000000000056,-0.1920860545524467,2.0,2.633658151171978
813,2022-09-28,11:40:00,78.33,14.0,24.0,877.0,75.94,0.3900000000000005,0.5003849114703626,2.390000000000001,3.147221490650515
814,2022-09-28,11:50:00,78.44,43.0,21.0,877.0,75.94,0.1099999999999994,0.1404315077237322,2.5,3.2920726889649727
815,2022-09-28,12:00:00,78.72,50.0,18.0,877.0,75.94,0.2800000000000011,0.3569607343192263,2.780000000000001,3.6607848301290513
816,2022-09-28,12:10:00,78.89,23.0,10.0,877.0,75.94,0.1700000000000017,0.2159552845528477,2.950000000000003,3.884645772978671
817,2022-09-28,12:20:00,78.83,23.0,15.0,877.0,75.94,-0.0600000000000022,-0.0760552668272306,2.890000000000001,3.805636028443509
818,2022-09-28,12:30:00,78.49,32.0,18.0,877.0,75.94,-0.3400000000000034,-0.4313078777115354,2.549999999999997,3.357914142744268
819,2022-09-28,12:40:00,78.66,27.0,3.0,877.0,75.94,0.1700000000000017,0.2165881003949569,2.719999999999999,3.5817750855938884
820,2022-09-28,12:50:00,78.52,4.0,7.0,877.0,75.94,-0.1400000000000005,-0.1779811848461741,2.5799999999999983,3.3974190150118497
821,2022-09-28,13:00:00,78.67,11.0,7.0,877.0,75.94,0.1500000000000056,0.1910341314314896,2.730000000000004,3.594943376349755
822,2022-09-28,13:10:00,78.77,9.0,18.0,877.0,75.94,0.0999999999999943,0.1271132579127931,2.8299999999999983,3.726626283908346
823,2022-09-28,13:20:00,78.54,8.0,19.0,877.0,75.94,-0.2299999999999897,-0.2919893360416272,2.6000000000000085,3.4237555965235824
824,2022-09-28,13:30:00,78.69,23.0,26.0,877.0,75.94,0.1499999999999914,0.1909854851031212,2.75,3.6212799578614696
825,2022-09-28,13:40:00,78.77,16.0,11.0,877.0,75.94,0.0799999999999983,0.101664760452406,2.8299999999999983,3.726626283908346
826,2022-09-28,13:50:00,78.83,11.0,13.0,877.0,75.94,0.0600000000000022,0.0761711311413003,2.890000000000001,3.805636028443509
827,2022-09-28,14:00:00,78.92,9.0,30.0,877.0,75.94,0.0900000000000034,0.1141697323354096,2.980000000000004,3.924150645246252
828,2022-09-28,14:10:00,79.04,26.0,14.0,877.0,75.94,0.1200000000000045,0.1520527116066961,3.1000000000000085,4.082170134316577
829,2022-09-28,14:20:00,79.12,51.0,137.0,877.0,75.94,0.0799999999999983,0.1012145748987832,3.180000000000007,4.187516460363454
830,2022-09-28,14:30:00,79.03,8.0,33.0,877.0,75.94,-0.0900000000000034,-0.1137512639029365,3.0900000000000034,4.069001843560711
831,2022-09-28,14:40:00,78.87,6.0,4.0,877.0,75.94,-0.1599999999999966,-0.2024547640136613,2.930000000000007,3.8583091914669567
832,2022-09-28,14:50:00,78.87,7.0,0.0,877.0,75.94,0.0,0.0,2.930000000000007,3.8583091914669567
833,2022-09-28,15:00:00,78.97,5.0,2.0,877.0,75.94,0.0999999999999943,0.126790921769994,3.030000000000001,3.989992099025548
834,2022-09-28,15:10:00,78.98,3.0,1.0,877.0,75.94,0.0100000000000051,0.0126630365961822,3.0400000000000063,4.003160389781415
835,2022-09-28,15:20:00,79.02,3.0,1.0,877.0,75.94,0.039999999999992,0.0506457330969765,3.0799999999999983,4.055833552804844
836,2022-09-28,15:30:00,78.91,8.0,1.0,877.0,75.94,-0.1099999999999994,-0.1392052644900018,2.969999999999999,3.910982354490386
837,2022-09-28,15:40:00,78.93,2.0,5.0,877.0,75.94,0.0200000000000102,0.0253453301229378,2.990000000000009,3.937318936002119
838,2022-09-28,15:50:00,78.94,1.0,1.0,877.0,75.94,0.0099999999999909,0.0126694539465233,3.0,3.950487226757967
839,2022-09-28,16:00:00,78.85,7.0,7.0,877.0,75.94,-0.0900000000000034,-0.1140106409931636,2.9099999999999966,3.831972609955223
840,2022-09-29,09:30:00,78.79,35.0,54.0,1145.0,78.85,-0.059999999999988,-0.0760938490805175,-0.059999999999988,-0.0760938490805175
841,2022-09-29,09:40:00,78.61,38.0,24.0,1145.0,78.85,-0.1800000000000068,-0.2284553877395695,-0.2399999999999948,-0.3043753963221242
842,2022-09-29,09:50:00,79.0,8.0,122.0,1145.0,78.85,0.3900000000000005,0.4961200865029901,0.1500000000000056,0.1902346227013388
843,2022-09-29,10:00:00,78.23,16.0,101.0,1145.0,78.85,-0.769999999999996,-0.9746835443037924,-0.6199999999999903,-0.7863031071654919
844,2022-09-29,10:10:00,78.07,13.0,47.0,1145.0,78.85,-0.1600000000000108,-0.2045251182410978,-0.7800000000000011,-0.989220038046926
845,2022-09-29,10:20:00,78.4,18.0,17.0,1145.0,78.85,0.3300000000000125,0.4226975790956994,-0.4499999999999886,-0.5707038681039805
846,2022-09-29,10:30:00,78.3,4.0,92.0,1145.0,78.85,-0.1000000000000085,-0.1275510204081741,-0.5499999999999972,-0.6975269499048791
847,2022-09-29,10:40:00,78.51,129.0,51.0,1145.0,78.85,0.2100000000000079,0.2681992337164852,-0.3399999999999892,-0.4311984781230047
848,2022-09-29,10:50:00,78.84,175.0,35.0,1145.0,78.85,0.3299999999999983,0.4203286205578885,-0.0099999999999909,-0.0126823081800772
849,2022-09-29,11:00:00,79.24,13.0,79.0,1145.0,78.85,0.3999999999999915,0.5073566717402225,0.3900000000000005,0.494610019023463
850,2022-09-29,11:10:00,79.03,17.0,21.0,1145.0,78.85,-0.2099999999999937,-0.2650176678445151,0.1800000000000068,0.2282815472416066
851,2022-09-29,11:20:00,78.84,17.0,27.0,1145.0,78.85,-0.1899999999999977,-0.2404150322662251,-0.0099999999999909,-0.0126823081800772
852,2022-09-29,11:30:00,78.83,8.0,45.0,1145.0,78.85,-0.0100000000000051,-0.0126839167935123,-0.019999999999996,-0.0253646163601725
853,2022-09-29,11:40:00,79.14,59.0,14.0,1145.0,78.85,0.3100000000000023,0.3932513002663989,0.2900000000000062,0.3677869372225825
854,2022-09-29,11:50:00,79.4,15.0,43.0,1145.0,78.85,0.2600000000000051,0.3285317159464305,0.5500000000000114,0.6975269499048972
855,2022-09-29,12:00:00,79.54,14.0,50.0,1145.0,78.85,0.1400000000000005,0.1763224181360208,0.6900000000000119,0.8750792644261408
856,2022-09-29,12:10:00,79.15,21.0,23.0,1145.0,78.85,-0.3900000000000005,-0.4903193361830533,0.3000000000000113,0.3804692454026777
857,2022-09-29,12:20:00,79.15,9.0,23.0,1145.0,78.85,0.0,0.0,0.3000000000000113,0.3804692454026777
858,2022-09-29,12:30:00,79.41,7.0,32.0,1145.0,78.85,0.2599999999999909,0.3284902084649285,0.5600000000000023,0.7102092580849744
859,2022-09-29,12:40:00,79.61,10.0,27.0,1145.0,78.85,0.2000000000000028,0.2518574486840484,0.7600000000000051,0.9638554216867536
860,2022-09-29,12:50:00,79.51,7.0,4.0,1145.0,78.85,-0.0999999999999943,-0.1256123602562421,0.6600000000000108,0.837032339885873
861,2022-09-29,13:00:00,79.51,10.0,11.0,1145.0,78.85,0.0,0.0,0.6600000000000108,0.837032339885873
862,2022-09-29,13:10:00,79.39,20.0,9.0,1145.0,78.85,-0.1200000000000045,-0.1509244120236505,0.5400000000000063,0.684844641724802
863,2022-09-29,13:20:00,79.3,8.0,8.0,1145.0,78.85,-0.0900000000000034,-0.113364403577281,0.4500000000000028,0.5707038681039986
864,2022-09-29,13:30:00,79.27,10.0,23.0,1145.0,78.85,-0.0300000000000011,-0.0378310214375802,0.4200000000000017,0.5326569435637308
865,2022-09-29,13:40:00,78.85,15.0,16.0,1145.0,78.85,-0.4200000000000017,-0.5298347420209433,0.0,0.0
866,2022-09-29,13:50:00,78.71,12.0,11.0,1145.0,78.85,-0.1400000000000005,-0.1775523145212436,-0.1400000000000005,-0.1775523145212436
867,2022-09-29,14:00:00,78.61,54.0,9.0,1145.0,78.85,-0.0999999999999943,-0.1270486596366336,-0.2399999999999948,-0.3043753963221242
868,2022-09-29,14:10:00,78.31,39.0,26.0,1145.0,78.85,-0.2999999999999971,-0.3816308357715267,-0.539999999999992,-0.6848446417247839
869,2022-09-29,14:20:00,78.33,109.0,51.0,1145.0,78.85,0.019999999999996,0.0255395224109258,-0.519999999999996,-0.6594800253646114
870,2022-09-29,14:30:00,78.61,11.0,8.0,1145.0,78.85,0.2800000000000011,0.3574620196604125,-0.2399999999999948,-0.3043753963221242
871,2022-09-29,14:40:00,78.53,12.0,6.0,1145.0,78.85,-0.0799999999999983,-0.1017682228724059,-0.3199999999999932,-0.4058338617628322
872,2022-09-29,14:50:00,78.37,11.0,7.0,1145.0,78.85,-0.1599999999999966,-0.2037437921813276,-0.4799999999999897,-0.6087507926442484
873,2022-09-29,15:00:00,78.56,3.0,5.0,1145.0,78.85,0.1899999999999977,0.2424397090723462,-0.289999999999992,-0.3677869372225644
874,2022-09-29,15:10:00,78.5,19.0,3.0,1145.0,78.85,-0.0600000000000022,-0.0763747454175181,-0.3499999999999943,-0.4438807863031
875,2022-09-29,15:20:00,78.39,2.0,3.0,1145.0,78.85,-0.1099999999999994,-0.1401273885350311,-0.4599999999999937,-0.5833861762840759
876,2022-09-29,15:30:00,78.49,49.0,8.0,1145.0,78.85,0.0999999999999943,0.1275672917463889,-0.3599999999999994,-0.4565630944831952
877,2022-09-29,15:40:00,78.55,3.0,2.0,1145.0,78.85,0.0600000000000022,0.0764428589629281,-0.2999999999999971,-0.3804692454026597
878,2022-09-29,15:50:00,78.55,5.0,1.0,1145.0,78.85,0.0,0.0,-0.2999999999999971,-0.3804692454026597
879,2022-09-29,16:00:00,78.48,3.0,7.0,1145.0,78.85,-0.0699999999999931,-0.0891152132399658,-0.3699999999999903,-0.4692454026632725
880,2022-09-30,09:30:00,76.58,207.0,35.0,1028.0,78.48,-1.9000000000000057,-2.420998980632016,-1.9000000000000057,-2.420998980632016
881,2022-09-30,09:40:00,76.91,132.0,38.0,1028.0,78.48,0.3299999999999983,0.430921911726297,-1.5700000000000074,-2.0005096839959315
882,2022-09-30,09:50:00,77.48,76.0,8.0,1028.0,78.48,0.5700000000000074,0.7411259914185507,-1.0,-1.27420998980632
883,2022-09-30,10:00:00,77.57,98.0,16.0,1028.0,78.48,0.0899999999999892,0.1161590087764444,-0.9100000000000108,-1.159531090723765
884,2022-09-30,10:10:00,77.8,49.0,13.0,1028.0,78.48,0.2300000000000039,0.2965063813329947,-0.6800000000000068,-0.8664627930683063
885,2022-09-30,10:20:00,77.78,12.0,18.0,1028.0,78.48,-0.019999999999996,-0.0257069408740308,-0.7000000000000028,-0.8919469928644277
886,2022-09-30,10:30:00,77.38,15.0,4.0,1028.0,78.48,-0.4000000000000057,-0.5142710208279836,-1.1000000000000083,-1.401630988786963
887,2022-09-30,10:40:00,77.07,25.0,129.0,1028.0,78.48,-0.3100000000000023,-0.4006203153269608,-1.4100000000000108,-1.796636085626925
888,2022-09-30,10:50:00,77.35,42.0,175.0,1028.0,78.48,0.2800000000000011,0.3633060853769315,-1.1300000000000097,-1.439857288481154
889,2022-09-30,11:00:00,77.59,12.0,13.0,1028.0,78.48,0.2400000000000091,0.3102779573367926,-0.8900000000000006,-1.1340468909276256
890,2022-09-30,11:10:00,77.5,38.0,17.0,1028.0,78.48,-0.0900000000000034,-0.115994329166134,-0.980000000000004,-1.248725790010199
891,2022-09-30,11:20:00,77.86,34.0,17.0,1028.0,78.48,0.3599999999999994,0.4645161290322573,-0.6200000000000045,-0.7900101936799242
892,2022-09-30,11:30:00,77.87,23.0,8.0,1028.0,78.48,0.0100000000000051,0.0128435653737543,-0.6099999999999994,-0.7772680937818545
893,2022-09-30,11:40:00,78.04,18.0,59.0,1028.0,78.48,0.1700000000000017,0.2183125722357797,-0.4399999999999977,-0.5606523955147779
